id,path,model_id
78581118-50cf-45cc-9da8-3e1b517a2191,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-18_39_33/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
df33e578-f700-4037-898e-8c98f2239ae1,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-18_46_00/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
6b504c8d-90cc-47b9-9d7e-0387783fa523,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-18_48_17/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
c39a3bf8-8d33-4831-ba62-993cd642c5b7,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-18_52_22/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
3ffa7c58-fd53-4d40-a781-2147b28b041d,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-18_52_40/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
e65d8f76-6018-4db3-a1ff-a4f197aca167,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-18_54_15/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
f77e0438-1e86-4cf7-aaa8-773caf88f3c4,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-18_54_15/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
0fca2821-4c47-458e-8811-7489721acc37,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-18_54_15/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
aba4df61-cb9b-4819-b4fd-d1f22bd26294,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-18_58_21/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
4d37680e-38c7-42fd-8caa-eaeaba62ec33,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-19_02_16/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
a55c7bc0-5d0a-4a82-8e09-e6ee93b37b56,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-19_02_34/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
cf9cde9c-9ea9-4f9f-91e9-347d5a2fe30b,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-19_08_03/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
b5c84736-4782-4ce9-8be9-9e0edf17ab2f,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-19_12_00/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
43b15f58-2d4e-4bed-a171-36fb8d6ad3d3,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-19_12_27/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
5fa85440-4d03-40ec-bcb7-e2a81737f032,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-19_13_14/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
b36bc902-2476-4ab7-9e0c-af0325de7530,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/calibration_07_08_2024-19_14_22/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
dcd2c01e-4ea9-446c-a8fe-3d39e470b7d0,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-21_49_57/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
fd651fda-c112-4ea8-8cc3-665de88efe6d,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-21_52_48/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
385bd111-c70d-4a6e-8789-04a27e4faa31,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-21_55_38/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
b501a8de-1312-4bf1-b827-b161084de828,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-21_55_58/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
cbc5bdea-4b4d-4e04-a240-b104b6b42bb3,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-21_58_22/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
b8109de6-eb4d-4e0f-a196-5efb7f91e36f,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-21_59_23/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
5f3dcb80-42ec-44e1-9d99-5c30a59a7015,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_07_08_2024-23_45_48/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
b97fecba-9804-474d-a647-2ff135a57370,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/calibration_08_08_2024-15_11_05/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
7d590876-cc97-4e6c-b6a6-8c2ed29a1161,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/calibration_08_08_2024-15_17_52/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
d8e07957-0e41-4881-8670-b7e562089f55,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_08_08_2024-15_25_25/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
d754e1ff-84ec-4fe5-958c-30ce10bfe4a7,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_08_08_2024-15_25_42/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
73e0ba5e-a190-46da-8384-45ae3f22e82b,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_08_08_2024-15_32_55/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
dbd64cd0-25c0-4dec-a9a2-021a60e6b0fb,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_08_08_2024-15_34_09/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
5df3cae5-6f01-4fbe-b24b-b62472dcf035,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_08_08_2024-15_34_26/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
36e43251-86c7-4fd7-9fdb-cf674ee74df5,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_08_08_2024-17_47_13/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
708a95cf-6c51-4cbe-ab5d-d4d3e2a9de39,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_08_08_2024-17_48_01/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
95b891f6-2f00-446b-832e-ef190e8e0ce0,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_1.0e00713a-4f68-42d4-9653-2a40c98c558f/calibration_08_08_2024-17_54_08/results/results.json,0e00713a-4f68-42d4-9653-2a40c98c558f
95a527d8-6199-4f11-8675-06edfc0c2cff,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_08_08_2024-17_58_45/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
612877a4-8dc0-4c9d-9715-fbecc55a6287,/home/gazi/Desktop/Work/custom_packages/aivalanche/aivalanche_app/src/aivalanche_app/data_store/projects/project_1.gazi.5ce9039e-e488-419b-92e8-c95a713c4994/models/model_2.56cfac8c-1f3f-4b64-a430-1a9784a775be/calibration_08_08_2024-18_00_34/results/results.json,56cfac8c-1f3f-4b64-a430-1a9784a775be
